                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    136,                0.44238,                0.37733,                   1.03,                 0.8961,                0.87528,                0.90308,                0.75506,                 0.7134,                  0.607,                 1.2832,              7.225e-05,              7.225e-05,              7.225e-05
                    137,                0.43855,                0.37135,                 1.0303,                0.91915,                0.85552,                0.90466,                0.75277,                0.70559,                0.60117,                 1.2874,             6.8125e-05,             6.8125e-05,             6.8125e-05
                    138,                0.43785,                0.37278,                 1.0243,                0.91285,                0.86192,                0.90398,                0.75649,                0.70237,                 0.6047,                 1.2837,                6.4e-05,                6.4e-05,                6.4e-05
                    139,                0.44006,                0.37434,                 1.0271,                0.92041,                0.85792,                0.90657,                0.76056,                0.69558,                0.60397,                 1.2758,             5.9875e-05,             5.9875e-05,             5.9875e-05
                    140,                0.43554,                0.36353,                 1.0224,                 0.9072,                 0.8728,                0.90185,                0.75417,                 0.7046,                0.61145,                 1.2816,              5.575e-05,              5.575e-05,              5.575e-05
                    141,                0.30467,                0.25031,                 0.9355,                0.90682,                0.86809,                0.89966,                 0.7476,                0.69787,                0.59733,                 1.2805,             5.1625e-05,             5.1625e-05,             5.1625e-05
                    142,                0.30253,                0.23598,                0.93939,                0.91753,                0.85875,                0.90244,                0.75075,                0.70072,                0.59821,                 1.2821,               4.75e-05,               4.75e-05,               4.75e-05
                    143,                0.28984,                0.22622,                0.91874,                0.92249,                0.85296,                0.90234,                0.75348,                0.69622,                0.58813,                 1.2807,             4.3375e-05,             4.3375e-05,             4.3375e-05
                    144,                0.28366,                0.22755,                0.91538,                0.92079,                0.85313,                0.90408,                0.75321,                0.69711,                 0.5933,                  1.285,              3.925e-05,              3.925e-05,              3.925e-05
                    145,                0.28111,                0.22352,                0.91507,                 0.9279,                0.84968,                0.90222,                0.75419,                0.70039,                0.59599,                  1.287,             3.5125e-05,             3.5125e-05,             3.5125e-05
                    146,                0.28374,                0.22514,                0.91997,                0.91742,                0.85577,                0.90137,                0.75377,                0.69753,                0.59299,                 1.2906,                3.1e-05,                3.1e-05,                3.1e-05
                    147,                0.27842,                0.22111,                0.91726,                0.92335,                0.85588,                0.90208,                0.75389,                0.69391,                0.59899,                 1.2887,             2.6875e-05,             2.6875e-05,             2.6875e-05
                    148,                0.28169,                0.22303,                0.92051,                0.92403,                0.85597,                0.90253,                0.75641,                0.69372,                0.59722,                 1.2897,              2.275e-05,              2.275e-05,              2.275e-05
                    149,                0.27668,                0.22005,                0.91277,                0.92292,                0.85706,                0.90002,                0.75483,                0.69118,                0.60223,                 1.2863,             1.8625e-05,             1.8625e-05,             1.8625e-05
                    150,                0.26654,                0.21247,                0.90467,                0.91117,                0.86288,                0.90015,                0.75637,                0.69132,                0.60247,                 1.2867,               1.45e-05,               1.45e-05,               1.45e-05
